"gold-link,""gold-link href"",""result-id"",""source"",""reporter"",""reporter 2"",""duration""";;;;;
"Ohio / Shootings,""https://tvnews.vanderbilt.edu/broadcasts/791440"",""#791440"",""ABC Evening News for 2005-05-29"",""Moran, Terry"",""Reporter(s):"",""00:00:20""";;;;;
"Mississippi / Civil Rights Workers’ Deaths / Killen Trial / Dearman,""https://tvnews.vanderbilt.edu/broadcasts/793088"",""#793088"",""CNN Evening News for 2005-06-12"",""Lin, Carol";" Crowley, Candy"",""Reporter(s):"",""00:06:40""";;;;
"Headline News,""https://tvnews.vanderbilt.edu/broadcasts/793240"",""#793240"",""CNN Evening News for 2005-06-15"",""Brown, Aaron";" Hill, Erica"",""Reporter(s):"",""00:02:10""";;;;
"Iraq / Attacks,""https://tvnews.vanderbilt.edu/broadcasts/796741"",""#796741"",""FNC Evening News for 2005-07-18"",""Skinner, Jane"",""Reporter(s):"",""00:00:30""";;;;;
"Massachusetts / Road Rage Shootings,""https://tvnews.vanderbilt.edu/broadcasts/802443"",""#802443"",""FNC Evening News for 2005-08-04"",""Smith, Shepard"",""Reporter(s):"",""00:00:30""";;;;;
"Ohio / Highway Sniper Shootings,""https://tvnews.vanderbilt.edu/broadcasts/799611"",""#799611"",""FNC Evening News for 2005-08-08"",""Smith, Shepard"",""Reporter(s):"",""00:00:30""";;;;;
"Ohio / Highway Sniper Shootings,""https://tvnews.vanderbilt.edu/broadcasts/799689"",""#799689"",""FNC Evening News for 2005-08-09"",""Smith, Shepard"",""Reporter(s):"",""00:00:20""";;;;;
"Washington, DC / Sniper Shootings / Muhammad,""https://tvnews.vanderbilt.edu/broadcasts/800977"",""#800977"",""FNC Evening News for 2005-08-19"",""Skinner, Jane"",""Reporter(s):"",""00:00:20""";;;;;
"Georgia / Attacks,""https://tvnews.vanderbilt.edu/broadcasts/804491"",""#804491"",""CBS Evening News for 2005-09-30"",""Schieffer, Bob"",""Reporter(s):"",""00:00:20""";;;;;
"Around the World in 80 Seconds,""https://tvnews.vanderbilt.edu/broadcasts/806917"",""#806917"",""FNC Evening News for 2005-10-16"",""Folbaum, Rick"",""Reporter(s):"",""00:01:30""";;;;;
"Tacoma, Washington / Mall Shooting,""https://tvnews.vanderbilt.edu/broadcasts/816673"",""#816673"",""FNC Evening News for 2005-11-21"",""Smith, Shepard";" Liljegren, Erik"",""Reporter(s):"",""00:01:40""";;;;
"Iraq / Saddam's Trial,""https://tvnews.vanderbilt.edu/broadcasts/810917"",""#810917"",""NBC Evening News for 2005-12-04"",""Seigenthaler, John";" Maceda, Jim"",""Reporter(s):"",""00:02:50""";;;;
"New Jersey / Nightclub Murders,""https://tvnews.vanderbilt.edu/broadcasts/820494"",""#820494"",""FNC Evening News for 2005-12-14"",""Smith, Shepard";" Liljegren, Erik"",""Reporter(s):"",""00:01:30""";;;;
"School Shootings,""https://tvnews.vanderbilt.edu/broadcasts/815495"",""#815495"",""CNN Evening News for 2006-01-13"",""Cooper, Anderson";" Collins, Heidi"",""Reporter(s):"",""00:02:40""";;;;
"Crime / Clear Lake, California / Williams Death (Part I),""https://tvnews.vanderbilt.edu/broadcasts/821275"",""#821275"",""CNN Evening News for 2006-03-02"",""Cooper, Anderson";" Mattingly, David"",""Reporter(s):"",""00:05:10""";;;;
"Crime / Clear Lake, California / Williams Death (Part II),""https://tvnews.vanderbilt.edu/broadcasts/821278"",""#821278"",""CNN Evening News for 2006-03-02"",""Cooper, Anderson";" Toobin, Jeffrey"",""Reporter(s):"",""00:02:50""";;;;
"Washington, DC / Sniper Shootings / Muhammad,""https://tvnews.vanderbilt.edu/broadcasts/841082"",""#841082"",""FNC Evening News for 2006-03-03"",""Smith, Shepard"",""Reporter(s):"",""00:00:30""";;;;;
"Iraq / Attacks,""https://tvnews.vanderbilt.edu/broadcasts/825077"",""#825077"",""NBC Evening News for 2006-03-10"",""Williams, Brian"",""Reporter(s):"",""00:00:10""";;;;;
"California / Denny's Shooting,""https://tvnews.vanderbilt.edu/broadcasts/822425"",""#822425"",""CNN Evening News for 2006-03-17"",""Cooper, Anderson";" Simon, Dan"",""Reporter(s):"",""00:02:50""";;;;
"California / Denny’s Shootings,""https://tvnews.vanderbilt.edu/broadcasts/843418"",""#843418"",""FNC Evening News for 2006-03-17"",""Smith, Shepard"",""Reporter(s):"",""00:00:20""";;;;;
"Iraq / Attacks / Protests,""https://tvnews.vanderbilt.edu/broadcasts/843982"",""#843982"",""FNC Evening News for 2006-03-20"",""Smith, Shepard";" Baier, Brett"",""Reporter(s):"",""00:03:20""";;;;
"Iraq / Hostages / Attacks,""https://tvnews.vanderbilt.edu/broadcasts/844221"",""#844221"",""FNC Evening News for 2006-03-23"",""Smith, Shepard";" Baier, Bret"",""Reporter(s):"",""00:03:00""";;;;
"Seattle / Shooting Spree (Fox News Alert),""https://tvnews.vanderbilt.edu/broadcasts/844899"",""#844899"",""FNC Evening News for 2006-03-25"",""Gallagher, Trace";" Wing, Derek"",""Reporter(s):"",""00:06:00""";;;;
"School Shootings / Kansas Plot,""https://tvnews.vanderbilt.edu/broadcasts/827077"",""#827077"",""ABC Evening News for 2006-04-20"",""Vargas, Elizabeth";" Thomas, Pierre"",""Reporter(s):"",""00:02:20""";;;;
"Kansas / School Shooting Plot,""https://tvnews.vanderbilt.edu/broadcasts/829516"",""#829516"",""NBC Evening News for 2006-04-20"",""Williams, Brian"",""Reporter(s):"",""00:00:30""";;;;;
"Littleton, Colorado / Columbine Anniversary,""https://tvnews.vanderbilt.edu/broadcasts/851736"",""#851736"",""FNC Evening News for 2006-04-20"",""Smith, Shepard"",""Reporter(s):"",""00:00:30""";;;;;
"Kansas / School Shooting Plot,""https://tvnews.vanderbilt.edu/broadcasts/829532"",""#829532"",""CBS Evening News for 2006-04-21"",""Schieffer, Bob";" Bowers, Cynthia"",""Reporter(s):"",""00:02:30""";;;;
"Kansas / School Shooting Plot,""https://tvnews.vanderbilt.edu/broadcasts/851772"",""#851772"",""FNC Evening News for 2006-04-21"",""Smith, Shepard";" McKinley, Carol"",""Reporter(s):"",""00:02:10""";;;;
"Iraq / Attacks,""https://tvnews.vanderbilt.edu/broadcasts/829893"",""#829893"",""CBS Evening News for 2006-04-24"",""Schieffer, Bob";" Dozier, Kimberly"",""Reporter(s):"",""00:02:30""";;;;
"Iraq / Abu Ghraib Prison / Haditha Investigation,""https://tvnews.vanderbilt.edu/broadcasts/830356"",""#830356"",""CBS Evening News for 2006-04-28"",""Schieffer, Bob";" Martin, David"",""Reporter(s):"",""00:02:20""";;;;
"Washington, DC / 2002 Sniper Shootings,""https://tvnews.vanderbilt.edu/broadcasts/853429"",""#853429"",""FNC Evening News for 2006-05-03"",""Smith, Shepard"",""Reporter(s):"",""00:00:30""";;;;;
"Washington, DC / 2002 Sniper Shootings,""https://tvnews.vanderbilt.edu/broadcasts/853466"",""#853466"",""FNC Evening News for 2006-05-04"",""Smith, Shepard"",""Reporter(s):"",""00:00:30""";;;;;
"Washington, DC / 2002 Sniper Shootings,""https://tvnews.vanderbilt.edu/broadcasts/855803"",""#855803"",""FNC Evening News for 2006-05-19"",""Smith, Shepard"",""Reporter(s):"",""00:00:40""";;;;;
"Iraq / New Government / Bush / Attacks,""https://tvnews.vanderbilt.edu/broadcasts/855869"",""#855869"",""FNC Evening News for 2006-05-21"",""Gallagher, Trace";" Kelly, Greg"",""Reporter(s):"",""00:02:20""";;;;
"Iraq / Attacks / New Government,""https://tvnews.vanderbilt.edu/broadcasts/855909"",""#855909"",""FNC Evening News for 2006-05-22"",""Smith, Shepard";" Cameron, Carl"",""Reporter(s):"",""00:02:20""";;;;
"Washington, DC / 2002 Sniper Shootings,""https://tvnews.vanderbilt.edu/broadcasts/829588"",""#829588"",""CNN Evening News for 2006-05-23"",""Cooper, Anderson";" Koch, Kathleen"",""Reporter(s):"",""00:07:10""";;;;
"Washington, DC / 2002 Sniper Shootings / Horowitz Interview,""https://tvnews.vanderbilt.edu/broadcasts/829591"",""#829591"",""CNN Evening News for 2006-05-23"",""Cooper, Anderson"",""Reporter(s):"",""00:04:20""";;;;;
"Washington, DC / 2002 Sniper Shootings,""https://tvnews.vanderbilt.edu/broadcasts/832212"",""#832212"",""CBS Evening News for 2006-05-23"",""Schieffer, Bob";" Stewart, Jim"",""Reporter(s):"",""00:02:20""";;;;
"Washington, DC / 2002 Sniper Shootings,""https://tvnews.vanderbilt.edu/broadcasts/855961"",""#855961"",""FNC Evening News for 2006-05-23"",""Smith, Shepard"",""Reporter(s):"",""00:00:40""";;;;;
"Iraq / Attacks / Saddam Trial,""https://tvnews.vanderbilt.edu/broadcasts/855992"",""#855992"",""FNC Evening News for 2006-05-24"",""Gallagher, Trace"",""Reporter(s):"",""00:01:10""";;;;;
"Washington, DC / 2002 Sniper Shootings,""https://tvnews.vanderbilt.edu/broadcasts/832817"",""#832817"",""CBS Evening News for 2006-05-30"",""Schieffer, Bob"",""Reporter(s):"",""00:00:30""";;;;;
"Washington, DC / 2002 Sniper Shootings,""https://tvnews.vanderbilt.edu/broadcasts/858195"",""#858195"",""FNC Evening News for 2006-06-01"",""Smith, Shepard"",""Reporter(s):"",""00:00:40""";;;;;
"Iraq / Haditha Investigations / Photos / Shepperd Interview,""https://tvnews.vanderbilt.edu/broadcasts/830809"",""#830809"",""CNN Evening News for 2006-06-07"",""Roberts, John";" McIntyre, Jamie"",""Reporter(s):"",""00:13:00""";;;;
"Iraq / Zarqawi Death / Al Qaeda / War Plan,""https://tvnews.vanderbilt.edu/broadcasts/831010"",""#831010"",""NBC Evening News for 2006-06-11"",""Seigenthaler, John"; Maceda, Jim;" Corke, Kevin"",""Reporter(s):"",""00:05:30""";;;
"Washington, DC / 2002 Sniper Shootings,""https://tvnews.vanderbilt.edu/broadcasts/862407"",""#862407"",""FNC Evening News for 2006-06-16"",""Smith, Shepard"",""Reporter(s):"",""00:00:20""";;;;;
"Littleton, Colorado / Columbine Shootings,""https://tvnews.vanderbilt.edu/broadcasts/863613"",""#863613"",""FNC Evening News for 2006-06-19"",""Smith, Shepard"",""Reporter(s):"",""00:00:40""";;;;;
"Iraq War / Most Wanted / Attacks / Zarqawi Burial,""https://tvnews.vanderbilt.edu/broadcasts/877691"",""#877691"",""FNC Evening News for 2006-07-02"",""Gallagher, Trace";" Kealy, Courtney"",""Reporter(s):"",""00:02:30""";;;;
"Littleton, Colorado / Columbine Shootings,""https://tvnews.vanderbilt.edu/broadcasts/901563"",""#901563"",""FNC Evening News for 2006-07-06"",""Smith, Shepard";" McKinley, Carol"",""Reporter(s):"",""00:02:20""";;;;
"Phoenix, Arizona / Shootings,""https://tvnews.vanderbilt.edu/broadcasts/901437"",""#901437"",""FNC Evening News for 2006-07-09"",""Gallagher, Trace"",""Reporter(s):"",""00:00:30""";;;;;
"Phoenix, Arizona / City in Fear / Crime,""https://tvnews.vanderbilt.edu/broadcasts/833445"",""#833445"",""CNN Evening News for 2006-07-11"",""Cooper, Anderson";" Sanchez, Rick"",""Reporter(s):"",""00:03:50""";;;;
"Indiana / Sniper Shootings,""https://tvnews.vanderbilt.edu/broadcasts/860782"",""#860782"",""FNC Evening News for 2006-07-24"",""Skinner, Jane"",""Reporter(s):"",""00:00:30""";;;;;
"Headline News,""https://tvnews.vanderbilt.edu/broadcasts/834740"",""#834740"",""CNN Evening News for 2006-07-25"",""Cooper, Anderson";" Collins, Heidi"",""Reporter(s):"",""00:01:20""";;;;
"Indiana / Sniper Shootings,""https://tvnews.vanderbilt.edu/broadcasts/861015"",""#861015"",""FNC Evening News for 2006-07-25"",""Skinner, Jane"",""Reporter(s):"",""00:00:30""";;;;;
"Middle East / Israel & Lebanon / Diplomacy,""https://tvnews.vanderbilt.edu/broadcasts/837954"",""#837954"",""CNN Evening News for 2006-07-29"",""Blitzer, Wolf"; King, John; Lin, Carol;" Viles, Peter"",""Reporter(s):"",""00:06:00""";;
"Austin, Texas / Tower Massacre,""https://tvnews.vanderbilt.edu/broadcasts/901600"",""#901600"",""FNC Evening News for 2006-08-01"",""Smith, Shepard"",""Reporter(s):"",""00:01:00""";;;;;
"Middle East / Israel and Lebanon / Violence,""https://tvnews.vanderbilt.edu/broadcasts/902018"",""#902018"",""FNC Evening News for 2006-08-02"",""Gallagher, Trace";" Smith, Shepard"",""Reporter(s):"",""00:04:10""";;;;
"Phoenix, Arizona / Serial Shootings,""https://tvnews.vanderbilt.edu/broadcasts/835370"",""#835370"",""ABC Evening News for 2006-08-04"",""Sawyer, Diane";" Redeker, Bill"",""Reporter(s):"",""00:02:10""";;;;
"Phoenix, Arizona / Serial Shootings,""https://tvnews.vanderbilt.edu/broadcasts/839285"",""#839285"",""CBS Evening News for 2006-08-04"",""Schieffer, Bob"",""Reporter(s):"",""00:00:30""";;;;;
"Phoenix, Arizona / Serial Shootings,""https://tvnews.vanderbilt.edu/broadcasts/839307"",""#839307"",""NBC Evening News for 2006-08-04"",""Williams, Brian";" Kotb, Hoda"",""Reporter(s):"",""00:02:10""";;;;
"Phoenix, Arizona / Serial Killings,""https://tvnews.vanderbilt.edu/broadcasts/902200"",""#902200"",""FNC Evening News for 2006-08-05"",""Banderas, Julie"",""Reporter(s):"",""00:01:00""";;;;;
"Phoenix, Arizona / Serial Killings,""https://tvnews.vanderbilt.edu/broadcasts/902350"",""#902350"",""FNC Evening News for 2006-08-07"",""Faulkner, Harris"",""Reporter(s):"",""00:00:40""";;;;;
"Iraq / Violence / Bombings,""https://tvnews.vanderbilt.edu/broadcasts/902394"",""#902394"",""FNC Evening News for 2006-08-08"",""Quinn, Brigitte";" Emanuel, Mike"",""Reporter(s):"",""00:02:00""";;;;
"Middle East / Israel and Lebanon / Violence / Seattle Shooting,""https://tvnews.vanderbilt.edu/broadcasts/902850"",""#902850"",""FNC Evening News for 2006-08-09"",""Smith, Shepard";" Centanni, Steve"",""Reporter(s):"",""00:07:10""";;;;
"Seattle, Washington / Shootings,""https://tvnews.vanderbilt.edu/broadcasts/902872"",""#902872"",""FNC Evening News for 2006-08-10"",""Faulkner, Harris"",""Reporter(s):"",""00:00:40""";;;;;
"Iraq War / Violence,""https://tvnews.vanderbilt.edu/broadcasts/903628"",""#903628"",""FNC Evening News for 2006-08-19"",""Gallagher, Trace"",""Reporter(s):"",""00:01:10""";;;;;
"Iraq War / Sniper Shootings,""https://tvnews.vanderbilt.edu/broadcasts/903701"",""#903701"",""FNC Evening News for 2006-08-20"",""Gallagher, Trace"",""Reporter(s):"",""00:00:40""";;;;;
"Vermont / Shootings,""https://tvnews.vanderbilt.edu/broadcasts/904181"",""#904181"",""FNC Evening News for 2006-08-24"",""Smith, Shepard"",""Reporter(s):"",""00:00:30""";;;;;
"In Depth (Violent Crime),""https://tvnews.vanderbilt.edu/broadcasts/842374"",""#842374"",""NBC Evening News for 2006-08-30"",""Williams, Brian";" Williams, Pete"",""Reporter(s):"",""00:02:30""";;;;
"Across America,""https://tvnews.vanderbilt.edu/broadcasts/894895"",""#894895"",""FNC Evening News for 2006-09-10"",""Gallagher, Trace"",""Reporter(s):"",""00:01:30""";;;;;
"Canada / Montreal School Shooting,""https://tvnews.vanderbilt.edu/broadcasts/838666"",""#838666"",""ABC Evening News for 2006-09-13"",""Gibson, Charles"",""Reporter(s):"",""00:00:20""";;;;;
"Canada / Montreal School Shooting / Pfeffer Interview,""https://tvnews.vanderbilt.edu/broadcasts/843821"",""#843821"",""NBC Evening News for 2006-09-13"",""Williams, Brian";" Allen, Ron"",""Reporter(s):"",""00:03:50""";;;;
"Canada / Montreal School Shooting,""https://tvnews.vanderbilt.edu/broadcasts/905087"",""#905087"",""FNC Evening News for 2006-09-13"",""Smith, Shepard";" Herridge, Catherine"",""Reporter(s):"",""00:02:40""";;;;
"Seattle, Washington / Rave Killings (Part I),""https://tvnews.vanderbilt.edu/broadcasts/838712"",""#838712"",""CNN Evening News for 2006-09-14"",""Roberts, John";" Kaye, Randi"",""Reporter(s):"",""00:05:30""";;;;
"The Headlines,""https://tvnews.vanderbilt.edu/broadcasts/843274"",""#843274"",""CNN Evening News for 2006-09-16"",""Lin, Carol"",""Reporter(s):"",""00:02:40""";;;;;
"The Nation,""https://tvnews.vanderbilt.edu/broadcasts/843283"",""#843283"",""CNN Evening News for 2006-09-16"",""Lin, Carol"",""Reporter(s):"",""00:01:40""";;;;;
"Iraq / Violence / Kirkuk,""https://tvnews.vanderbilt.edu/broadcasts/905393"",""#905393"",""FNC Evening News for 2006-09-17"",""Gallagher, Trace"",""Reporter(s):"",""00:00:40""";;;;;
"Iraq / Violence,""https://tvnews.vanderbilt.edu/broadcasts/906093"",""#906093"",""FNC Evening News for 2006-09-24"",""Gallagher, Trace"",""Reporter(s):"",""00:00:30""";;;;;
"Bailey, Colorado / School Shooting / School Safety,""https://tvnews.vanderbilt.edu/broadcasts/845340"",""#845340"",""NBC Evening News for 2006-09-28"",""Williams, Brian";" Williams, Pete"",""Reporter(s):"",""00:02:10""";;;;
"Bailey, Colorado / School Shooting,""https://tvnews.vanderbilt.edu/broadcasts/906367"",""#906367"",""FNC Evening News for 2006-09-28"",""Smith, Shepard";" McKinley, Carol"",""Reporter(s):"",""00:02:40""";;;;
"A Closer Look (Dangers in School),""https://tvnews.vanderbilt.edu/broadcasts/839850"",""#839850"",""ABC Evening News for 2006-09-29"",""Moran, Terry";" Reynolds, Dean"",""Reporter(s):"",""00:02:20""";;;;
"School Shootings / Ramsey Interview,""https://tvnews.vanderbilt.edu/broadcasts/839873"",""#839873"",""CNN Evening News for 2006-09-29"",""Roberts, John";" Cooper, Anderson"",""Reporter(s):"",""00:04:40""";;;;
"Colorado / School Shooting,""https://tvnews.vanderbilt.edu/broadcasts/906854"",""#906854"",""FNC Evening News for 2006-09-29"",""Smith, Shepard";" Martinez, Marianne"",""Reporter(s):"",""00:02:30""";;;;
"Wisconsin / School Shooting,""https://tvnews.vanderbilt.edu/broadcasts/906855"",""#906855"",""FNC Evening News for 2006-09-29"",""Smith, Shepard"",""Reporter(s):"",""00:00:50""";;;;;
"Pennsylvania / Amish School Shooting,""https://tvnews.vanderbilt.edu/broadcasts/840120"",""#840120"",""ABC Evening News for 2006-10-02"",""Gibson, Charles"; Muir, David;" Reynolds, Dean"",""Reporter(s):"",""00:05:48""";;;
"Pennsylvania / Amish School Shooting / McCarthy Interview,""https://tvnews.vanderbilt.edu/broadcasts/840135"",""#840135"",""CBS Evening News for 2006-10-02"",""Couric, Katie"; Pitts, Byron;" Cowan, Lee"",""Reporter(s):"",""00:09:10""";;;
"""freeSpeech"" (Rohrbough),""https://tvnews.vanderbilt.edu/broadcasts/840141"",""#840141"",""CBS Evening News for 2006-10-02"",""Couric, Katie"",""Reporter(s):"",""00:01:40""";;;;;
"Pennsylvania / Amish School Shooting,""https://tvnews.vanderbilt.edu/broadcasts/845726"",""#845726"",""NBC Evening News for 2006-10-02"",""Williams, Brian"; Ellis, Rehema;" Allen, Ron"",""Reporter(s):"",""00:05:30""";;;
"Pennsylvania / Amish School Shooting,""https://tvnews.vanderbilt.edu/broadcasts/906986"",""#906986"",""FNC Evening News for 2006-10-02"",""Smith, Shepard";" Leventhal, Rick"",""Reporter(s):"",""00:03:20""";;;;
"Atlanta, Georgia / Courthouse Shooting Case,""https://tvnews.vanderbilt.edu/broadcasts/906995"",""#906995"",""FNC Evening News for 2006-10-02"",""Smith, Shepard"",""Reporter(s):"",""00:00:20""";;;;;
"Pennsylvania / Amish School Shooting / School Security,""https://tvnews.vanderbilt.edu/broadcasts/840182"",""#840182"",""CBS Evening News for 2006-10-03"",""Couric, Katie"; Pitts, Byron; Cobiella, Kelly;" Bowers, Cynthia"",""Reporter(s):"",""00:06:30""";;
"""freeSpeech"" (Frohlichstein),""https://tvnews.vanderbilt.edu/broadcasts/840190"",""#840190"",""CBS Evening News for 2006-10-03"",""Couric, Katie"",""Reporter(s):"",""00:02:20""";;;;;
"Atlanta, Georgia / Nichols Case,""https://tvnews.vanderbilt.edu/broadcasts/907038"",""#907038"",""FNC Evening News for 2006-10-03"",""Smith, Shepard";" Serrie, Jonathan"",""Reporter(s):"",""00:01:40""";;;;
"Pennsylvania / Amish School Shooting,""https://tvnews.vanderbilt.edu/broadcasts/907045"",""#907045"",""FNC Evening News for 2006-10-03"",""Smith, Shepard"",""Reporter(s):"",""00:02:30""";;;;;
"School Shootings / Bush,""https://tvnews.vanderbilt.edu/broadcasts/907046"",""#907046"",""FNC Evening News for 2006-10-03"",""Smith, Shepard";" Henneberg, Molly"",""Reporter(s):"",""00:01:40""";;;;
"In Depth (Amish Schoolhouse Shootings),""https://tvnews.vanderbilt.edu/broadcasts/845775"",""#845775"",""NBC Evening News for 2006-10-04"",""Williams, Brian";" Curry, Anne"",""Reporter(s):"",""00:02:50""";;;;
"School Shootings / Safety,""https://tvnews.vanderbilt.edu/broadcasts/907374"",""#907374"",""FNC Evening News for 2006-10-07"",""Gallagher, Trace";" Herridge, Catherine"",""Reporter(s):"",""00:03:00""";;;;
"Florida / Deputy Shootings / Freeland,""https://tvnews.vanderbilt.edu/broadcasts/907379"",""#907379"",""FNC Evening News for 2006-10-07"",""Gallagher, Trace"",""Reporter(s):"",""00:00:30""";;;;;
"School Violence / Summit,""https://tvnews.vanderbilt.edu/broadcasts/840927"",""#840927"",""ABC Evening News for 2006-10-08"",""Harris, Dan";" Morrell, Geoff"",""Reporter(s):"",""00:02:10""";;;;
"School Safety / Summit / Amish School Shooting,""https://tvnews.vanderbilt.edu/broadcasts/841225"",""#841225"",""ABC Evening News for 2006-10-10"",""Gibson, Charles"; Donvan, John;" Muir, David"",""Reporter(s):"",""00:05:40""";;;
"School Shootings / Pennsylvania Amish / Wisconsin,""https://tvnews.vanderbilt.edu/broadcasts/841242"",""#841242"",""CBS Evening News for 2006-10-10"",""Couric, Katie";" Bowers, Cynthia"",""Reporter(s):"",""00:02:50""";;;;
"In Depth (School Security),""https://tvnews.vanderbilt.edu/broadcasts/846621"",""#846621"",""NBC Evening News for 2006-10-10"",""Williams, Brian";" Costello, Tom"",""Reporter(s):"",""00:02:10""";;;;
"School Shootings,""https://tvnews.vanderbilt.edu/broadcasts/841321"",""#841321"",""ABC Evening News for 2006-10-12"",""Gibson, Charles"",""Reporter(s):"",""00:00:40""";;;;;
"Crime Wave,""https://tvnews.vanderbilt.edu/broadcasts/841421"",""#841421"",""NBC Evening News for 2006-10-14"",""Seigenthaler, John";" Williams, Pete"",""Reporter(s):"",""00:01:30""";;;;
"Iraq War / Violence,""https://tvnews.vanderbilt.edu/broadcasts/908152"",""#908152"",""FNC Evening News for 2006-10-14"",""Gallagher, Trace"",""Reporter(s):"",""00:00:30""";;;;;
"Across America,""https://tvnews.vanderbilt.edu/broadcasts/908571"",""#908571"",""FNC Evening News for 2006-10-20"",""Smith, Shepard"",""Reporter(s):"",""00:01:40""";;;;;
"New Jersey / Elementary School / Halloween,""https://tvnews.vanderbilt.edu/broadcasts/909423"",""#909423"",""FNC Evening News for 2006-10-28"",""Gallagher, Trace";" Connor, Todd"",""Reporter(s):"",""00:02:10""";;;;
"Iraq War / Violence / Missing Soldier / Saddam Trial,""https://tvnews.vanderbilt.edu/broadcasts/909444"",""#909444"",""FNC Evening News for 2006-10-29"",""Gallagher, Trace";" MacDougall, David"",""Reporter(s):"",""00:02:40""";;;;
"San Francisco, California / Halloween Shooting,""https://tvnews.vanderbilt.edu/broadcasts/909961"",""#909961"",""FNC Evening News for 2006-11-01"",""Smith, Shepard"",""Reporter(s):"",""00:00:20""";;;;;
"Sniper Shootings / Malvo Sentencing,""https://tvnews.vanderbilt.edu/broadcasts/910454"",""#910454"",""FNC Evening News for 2006-11-08"",""Smith, Shepard"",""Reporter(s):"",""00:00:30""";;;;;
"Florida / Police Shootings,""https://tvnews.vanderbilt.edu/broadcasts/911022"",""#911022"",""FNC Evening News for 2006-11-13"",""Smith, Shepard"",""Reporter(s):"",""00:00:20""";;;;;
"New York / Police Shooting,""https://tvnews.vanderbilt.edu/broadcasts/913021"",""#913021"",""FNC Evening News for 2006-12-01"",""Gallagher, Trace"",""Reporter(s):"",""00:00:20""";;;;;
"Police Shootings / Sharpton,""https://tvnews.vanderbilt.edu/broadcasts/913145"",""#913145"",""FNC Evening News for 2006-12-03"",""Gallagher, Trace"",""Reporter(s):"",""00:00:40""";;;;;
"Chicago, Illinois / Skyscraper Shootings,""https://tvnews.vanderbilt.edu/broadcasts/913696"",""#913696"",""FNC Evening News for 2006-12-08"",""Smith, Shepard";" Brown, Steve"",""Reporter(s):"",""00:01:30""";;;;
"Chicago, Illinois / Skyscraper Shooting,""https://tvnews.vanderbilt.edu/broadcasts/913744"",""#913744"",""FNC Evening News for 2006-12-09"",""Gallagher, Trace"",""Reporter(s):"",""00:00:20""";;;;;
"Around the World in 80 Seconds,""https://tvnews.vanderbilt.edu/broadcasts/914830"",""#914830"",""FNC Evening News for 2006-12-21"",""Smith, Shepard"",""Reporter(s):"",""00:01:40""";;;;;
"New Orleans, Louisiana / Bridge Shootings,""https://tvnews.vanderbilt.edu/broadcasts/847843"",""#847843"",""CBS Evening News for 2006-12-28"",""Mitchell, Russ"",""Reporter(s):"",""00:00:20""";;;;;
"New Orleans, Louisiana / Bridge Shootings,""https://tvnews.vanderbilt.edu/broadcasts/854437"",""#854437"",""NBC Evening News for 2006-12-28"",""Brown, Campbell"",""Reporter(s):"",""00:00:30""";;;;;
"In Depth (New Orleans Bridge Shootings),""https://tvnews.vanderbilt.edu/broadcasts/854526"",""#854526"",""NBC Evening News for 2007-01-01"",""Williams, Brian";" Savidge, Martin"",""Reporter(s):"",""00:04:40""";;;;
"New Orleans, Louisiana / Murder Charges,""https://tvnews.vanderbilt.edu/broadcasts/848209"",""#848209"",""CBS Evening News for 2007-01-02"",""Couric, Katie"",""Reporter(s):"",""00:00:20""";;;;;
"New Orleans, Louisiana / Bridge Shootings,""https://tvnews.vanderbilt.edu/broadcasts/854639"",""#854639"",""NBC Evening News for 2007-01-02"",""Williams, Brian"",""Reporter(s):"",""00:00:30""";;;;;
"New Orleans, Louisiana / Bridge Shootings,""https://tvnews.vanderbilt.edu/broadcasts/916756"",""#916756"",""FNC Evening News for 2007-01-02"",""Smith, Shepard";" McIntyre, Kim"",""Reporter(s):"",""00:02:30""";;;;
"Tacoma, Washington / School Shooting,""https://tvnews.vanderbilt.edu/broadcasts/916966"",""#916966"",""FNC Evening News for 2007-01-04"",""Smith, Shepard"",""Reporter(s):"",""00:00:30""";;;;;
"Atlanta, Georgia / Nichols Trial,""https://tvnews.vanderbilt.edu/broadcasts/918053"",""#918053"",""FNC Evening News for 2007-01-11"",""Smith, Shepard"",""Reporter(s):"",""00:00:30""";;;;;
"Iraq War / Executions / Bush Plan,""https://tvnews.vanderbilt.edu/broadcasts/918271"",""#918271"",""FNC Evening News for 2007-01-15"",""Smith, Shepard";" Baier, Bret"",""Reporter(s):"",""00:03:30""";;;;
"We Report, You Decide (School Cell Phones),""https://tvnews.vanderbilt.edu/broadcasts/920073"",""#920073"",""FNC Evening News for 2007-02-01"",""Smith, Shepard";" McKinley, Carol"",""Reporter(s):"",""00:02:20""";;;;
"Nickel Mines, Pennsylvania / Amish Schoolhouse Shootings,""https://tvnews.vanderbilt.edu/broadcasts/920716"",""#920716"",""FNC Evening News for 2007-02-03"",""Gallagher, Trace";" Leventhal, Rick"",""Reporter(s):"",""00:02:40""";;;;
"Salt Lake City, Utah / Mall Shootings,""https://tvnews.vanderbilt.edu/broadcasts/921851"",""#921851"",""FNC Evening News for 2007-02-13"",""Smith, Shepard";" McKinley, Carol"",""Reporter(s):"",""00:02:40""";;;;
